season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
16,8,Zendaya,0.1704016758191155,0.1292945303640507,0.1981232400947541,0.017902228464264907
16,8,Sean Lowe,0.16944487267050043,0.12270669677307611,0.22772263391344857,0.028386497617756214
16,8,Ingo Rademacher,0.16573635106566145,0.1353088243159007,0.23603972310804686,0.027597194494047125
16,8,Kellie Pickler,0.1630934524306077,0.129173742576792,0.20516701170408894,0.021510354822293232
16,8,Alexandra Raisman,0.15787255218307306,0.12117569400925698,0.19512374117311798,0.021661296224619223
16,9,Kellie Pickler,0.20769688816938114,0.1522885532859456,0.2634665961966022,0.03021905540361197
16,9,Ingo Rademacher,0.20416330864331636,0.149518667922993,0.25997153209501944,0.026763155510302037
16,9,Jacoby Jones,0.19867193300734687,0.15149672794067498,0.2733412073411014,0.027169517685829595
16,9,Alexandra Raisman,0.19500651630498725,0.1520938619534927,0.23500311526341375,0.02532290540457727
16,9,Zendaya,0.1944613538749684,0.14028729735520623,0.24391209656496096,0.028194833494833333
16,10,Kellie Pickler,0.25809733809478286,0.20741440800905517,0.3269412687220053,0.028348388941557463
16,10,Jacoby Jones,0.2532789078037345,0.2008577605303754,0.30752686661557666,0.028482155793473067
16,10,Zendaya,0.2469891155832579,0.20645723502468966,0.30491952017824014,0.024229466346320307
16,10,Alexandra Raisman,0.24163463851822464,0.17697634938570764,0.3192740754515598,0.03249185348787134
17,1,Keyshawn Johnson,0.09159201171767203,0.07050083829744325,0.11555718757464314,0.012513053839592846
17,1,Amber Riley,0.089762985964869,0.06791100295894652,0.10588204678753899,0.010073734996924644
17,1,Brant Daugherty,0.08743645798950034,0.07422456769254038,0.1008845765325368,0.00826716573841551
17,1,Bill Nye,0.08649953089962943,0.06809338225081943,0.11893560651190976,0.013152968896804212
17,1,"Nicole ""Snooki"" Polizzi",0.08330684066468275,0.05423918264527671,0.10940232008064338,0.013232821050543384
17,1,Bill Engvall,0.08328586395630574,0.058518935472624024,0.1075861739237564,0.013098077279623812
17,1,Valerie Harper,0.08295426861116147,0.06317617317028268,0.10089261386764896,0.010406781717212474
17,1,Jack Osbourne,0.07972074860235552,0.06083602814953486,0.09508260460748069,0.009189593815864039
17,1,Leah Remini,0.07949020743361669,0.05130209299090623,0.09667232897413136,0.012232296601367893
17,1,Elizabeth Berkley Lauren,0.07906523564847787,0.06607099140723266,0.0966973976065215,0.008026372820358915
17,1,Corbin Bleu,0.07899186064139746,0.061951366881111886,0.1366136422045876,0.017843851061388707
17,1,Christina Milian,0.07789398787033175,0.061019264441832935,0.09177116091572012,0.008921124130486973
17,2,Elizabeth Berkley Lauren,0.09173199840921453,0.05629386895411657,0.14447907221459416,0.019979536195268936
17,2,Bill Nye,0.0881528476036351,0.06695811618739496,0.12559879114832914,0.016274107542146417
17,2,Keyshawn Johnson,0.0880136306759435,0.07311228360374052,0.11377484097391945,0.01047916414703354
17,2,Amber Riley,0.08383420424664875,0.05405380549253954,0.10703540707438876,0.013877844611340586
17,2,Bill Engvall,0.08355323990522336,0.06160931111609311,0.11451519444511858,0.014804259029482708
17,2,Brant Daugherty,0.08326927885053782,0.06327564851201274,0.09977785581210617,0.009360488633347467
17,2,Valerie Harper,0.08195458054520643,0.057532210015691844,0.11174865174584403,0.013403706636895581
17,2,"Nicole ""Snooki"" Polizzi",0.08059112990442871,0.05896747893072377,0.10932058167576182,0.013219162652005463
17,2,Corbin Bleu,0.08040449518408968,0.05677617925302162,0.10815232696605961,0.015253980060661018
17,2,Jack Osbourne,0.08009222097923845,0.06502049299851928,0.09766037793220733,0.008894931639569996
17,2,Christina Milian,0.07964902231849785,0.0665859653041545,0.0996508029953573,0.00808860188044001
17,2,Leah Remini,0.07875335137733581,0.059297258123539386,0.0938581681584757,0.010006785436335217
17,3,"Nicole ""Snooki"" Polizzi",0.10017541489077686,0.0767970406354052,0.12908714218449305,0.014709821486008709
17,3,Valerie Harper,0.09438871067232345,0.07215106943053214,0.1282803874326144,0.0150145428689884
17,3,Bill Nye,0.0919284613836416,0.05955693481073341,0.11046474899778838,0.011303508183400287
17,3,Christina Milian,0.09072282537011232,0.07264445144238042,0.10898987743961404,0.009002519040068671
