contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,week_score_sum,mapped_season,season_position,votes,week_total_votes,vote_percentage
84,6,9,6,37,week2_percentage,0.06302521,1,520,27.83223088,15.0,32,10,10.813729570574612,66.50677213152858,0.16259591653596722
85,6,6,9,79,week2_percentage,0.050420168,1,521,14.36745323,12.0,32,11,7.845369146890029,66.50677213152858,0.11796346289930389
86,6,11,4,16,week2_percentage,0.088235294,1,522,26.38724185,21.0,32,12,4.136869970366942,66.50677213152858,0.06220223652090002
87,6,11,3,9,week2_percentage,0.084033613,1,523,28.28051258,20.0,32,13,5.267209449261815,66.50677213152858,0.0791980918701783
75,6,5,10,83,week3_percentage,0.080495356,2,524,12.90805928,26.0,32,1,1.5919705852980877,27.15867840866463,0.05861738046834376
76,6,8,7,11,week3_percentage,0.077399381,2,525,16.25648451,25.0,32,2,2.3478672219621184,27.15867840866463,0.08644998061514883
77,6,11,5,4,week3_percentage,0.074303406,2,526,23.92251064,24.0,32,3,4.02103020395793,27.15867840866463,0.1480569173305234
78,6,11,1,114,week3_percentage,0.099071207,2,527,39.51377325,32.0,32,4,1.6592582696536011,27.15867840866463,0.061094956267247376
79,6,4,11,1,week3_percentage,0.068111455,2,528,13.88525548,22.0,32,5,3.1030190054217233,27.15867840866463,0.1142551547880822
81,6,3,12,109,week3_percentage,0.061919505,2,529,6.399768683,20.0,32,7,1.8549759785952116,27.15867840866463,0.06830140814228298
82,6,11,2,45,week3_percentage,0.105263158,2,530,37.76410906,34.0,32,8,1.053809594901798,27.15867840866463,0.03880194680480452
83,6,7,8,72,week3_percentage,0.083591331,2,531,20.79572767,27.0,32,9,2.1766383125219604,27.15867840866463,0.0801452220822178
84,6,9,6,37,week3_percentage,0.074303406,2,532,27.17757637,24.0,32,10,4.568159968603669,27.15867840866463,0.16820258702817645
85,6,6,9,79,week3_percentage,0.07120743,2,533,14.78325334,23.0,32,11,2.874055558887288,27.15867840866463,0.10582457348036335
86,6,11,4,16,week3_percentage,0.099071207,2,534,25.78252804,32.0,32,12,1.0826572444064388,27.15867840866463,0.03986413580644008
87,6,11,3,9,week3_percentage,0.105263158,2,535,29.57300825,34.0,32,13,0.8252364644548039,27.15867840866463,0.03038573718636923
75,6,5,10,83,week4_percentage,0.0875,3,536,13.46336005,21.0,32,1,2.1435684178638192,32.77408874745124,0.06540436362339805
76,6,8,7,11,week4_percentage,0.075,3,537,15.37925011,18.0,32,2,3.986920807054756,32.77408874745124,0.12164856322251856
77,6,11,5,4,week4_percentage,0.075,3,538,22.12817717,18.0,32,3,5.736514417169267,32.77408874745124,0.1750320035248999
78,6,11,1,114,week4_percentage,0.1125,3,539,38.35916183,27.0,32,4,1.839499271759667,32.77408874745124,0.056126633632269045
79,6,4,11,1,week4_percentage,0.0875,3,540,8.602109299,21.0,32,5,1.3695845429276088,32.77408874745124,0.04178863838080374
82,6,11,2,45,week4_percentage,0.1,3,541,34.11507088,24.0,32,8,3.0948494065568357,32.77408874745124,0.09442976219430402
83,6,7,8,72,week4_percentage,0.091666667,3,542,20.53522235,22.0,32,9,2.733204966995022,32.77408874745124,0.08339530011212216
84,6,9,6,37,week4_percentage,0.0875,3,543,27.66837231,21.0,32,10,4.405218967416221,32.77408874745124,0.13441163845505255
85,6,6,9,79,week4_percentage,0.079166667,3,544,15.11615111,19.0,32,11,3.3588448127443433,32.77408874745124,0.10248476589621588
86,6,11,4,16,week4_percentage,0.1,3,545,23.67356783,24.0,32,12,2.147617620595678,32.77408874745124,0.06552791252701703
87,6,11,3,9,week4_percentage,0.104166667,3,546,26.47565988,25.0,32,13,1.9582655163680205,32.77408874745124,0.059750418431399104
75,6,5,10,83,week5_percentage,0.091666667,4,547,8.716887465,22.0,32,1,1.1602036593518863,21.585054221290726,0.05375032406485701
76,6,8,7,11,week5_percentage,0.1,4,548,16.6253881,24.0,32,2,1.508221181074154,21.585054221290726,0.06987340247616791
77,6,11,5,4,week5_percentage,0.0875,4,549,22.56683061,21.0,32,3,3.592977177111037,21.585054221290726,0.16645671306987278
78,6,11,1,114,week5_percentage,0.116666667,4,550,36.49734765,28.0,32,4,1.3917652630486737,21.585054221290726,0.0644781916589251
82,6,11,2,45,week5_percentage,0.1125,4,551,33.44484864,27.0,32,8,1.603835219081279,21.585054221290726,0.07430304332982927
83,6,7,8,72,week5_percentage,0.1,4,552,20.09914885,24.0,32,9,1.8233536465312483,21.585054221290726,0.08447297040990323
84,6,9,6,37,week5_percentage,0.075,4,553,23.03500475,18.0,32,10,5.971600635369349,21.585054221290726,0.2766544190321827
85,6,6,9,79,week5_percentage,0.1,4,554,16.36676475,24.0,32,11,1.4847594000893027,21.585054221290726,0.06878645681717997
86,6,11,4,16,week5_percentage,0.116666667,4,555,24.57888896,28.0,32,12,0.937274790127346,21.585054221290726,0.043422396836179905
87,6,11,3,9,week5_percentage,0.1,4,556,23.27062255,24.0,32,13,2.1110632495064485,21.585054221290726,0.09780208230490203
76,6,8,7,11,week6_percentage,0.099378882,5,557,16.26860685,32.0,32,2,0.6764566363972346,5.0953612696520905,0.13275930804479008
77,6,11,5,4,week6_percentage,0.096273292,5,558,22.45650456,31.0,32,3,1.135539939725216,5.0953612696520905,0.22285759137207364
78,6,11,1,114,week6_percentage,0.130434783,5,559,36.27100133,42.0,32,4,0.15148899068462915,5.0953612696520905,0.029730765429116034
82,6,11,2,45,week6_percentage,0.121118012,5,560,31.81906696,39.0,32,8,0.2826525800132327,5.0953612696520905,0.05547252982761163
83,6,7,8,72,week6_percentage,0.114906832,5,561,21.21687645,37.0,32,9,0.3021729147549235,5.0953612696520905,0.05930353094974084
84,6,9,6,37,week6_percentage,0.090062112,5,562,24.5772062,29.0,32,10,1.8040212269343092,5.0953612696520905,0.3540516818069481
85,6,6,9,79,week6_percentage,0.102484472,5,563,10.00798,33.0,32,11,0.3400696595803017,5.0953612696520905,0.06674103004349317
86,6,11,4,16,week6_percentage,0.118012422,5,564,22.95648737,38.0,32,12,0.25901444014940483,5.0953612696520905,0.05083338088156608
87,6,11,3,9,week6_percentage,0.127329193,5,565,26.63356047,41.0,32,13,0.1439448814128389,5.0953612696520905,0.02825018164466038
76,6,8,7,11,week7_percentage,0.115248227,6,566,17.99100801,32.5,32,2,0.42498759470080616,2.634622600133039,0.1613087182503277
77,6,11,5,4,week7_percentage,0.124113475,6,567,25.59551825,35.0,32,3,0.3323540850368103,2.634622600133039,0.12614865029246602
78,6,11,1,114,week7_percentage,0.131205674,6,568,35.12037091,37.0,32,4,0.27367100435264174,2.634622600133039,0.10387484125385638
82,6,11,2,45,week7_percentage,0.127659574,6,569,31.89849878,36.0,32,8,0.3220058018267184,2.634622600133039,0.12222084552469042
83,6,7,8,72,week7_percentage,0.129432624,6,570,11.85566414,36.5,32,9,0.10524281906900361,2.634622600133039,0.039946070098878385
84,6,9,6,37,week7_percentage,0.113475177,6,571,27.648235,32.0,32,10,0.7322423272101726,2.634622600133039,0.27793063309074967
86,6,11,4,16,week7_percentage,0.127659574,6,572,23.73421583,36.0,32,12,0.23958980802755953,2.634622600133039,0.09093894814971264
87,6,11,3,9,week7_percentage,0.131205674,6,573,26.24735483,37.0,32,13,0.20452915990932688,2.634622600133039,0.07763129333931884
76,6,8,7,11,week8_percentage,0.138339921,7,574,12.94821635,35.0,32,2,0.10218818751564715,1.9862141774011015,0.05144872525749321
77,6,11,5,4,week8_percentage,0.14229249,7,575,27.77237574,36.0,32,3,0.16554904366056034,1.9862141774011015,0.083349039365521
78,6,11,1,114,week8_percentage,0.158102767,7,576,38.10870386,40.0,32,4,0.06831212680005266,1.9862141774011015,0.034393132209657735
82,6,11,2,45,week8_percentage,0.130434783,7,577,30.95583761,33.0,32,8,0.418203867761187,1.9862141774011015,0.21055325881743203
84,6,9,6,37,week8_percentage,0.110671937,7,578,25.2083837,28.0,32,10,1.1369649524344816,1.9862141774011015,0.5724281728379184
86,6,11,4,16,week8_percentage,0.154150198,7,579,27.12413231,39.0,32,12,0.06644146800898736,1.9862141774011015,0.03345131092353994
87,6,11,3,9,week8_percentage,0.166007905,7,580,30.45933046,42.0,32,13,0.02855453122018527,1.9862141774011015,0.014376360588437633
77,6,11,5,4,week9_percentage,0.14479638,8,581,28.40663019,32.0,32,3,0.27613605421091114,0.708264586175583,0.3898769747926595
78,6,11,1,114,week9_percentage,0.185520362,8,582,43.88406442,41.0,32,4,0.021823157876891645,0.708264586175583,0.03081215452932664
82,6,11,2,45,week9_percentage,0.194570136,8,583,45.24592606,43.0,32,8,0.01052077701424588,0.708264586175583,0.01485430334877384
84,6,9,6,37,week9_percentage,0.135746606,8,584,17.20368789,30.0,32,10,0.2930903349849067,0.708264586175583,0.41381475327957157
86,6,11,4,16,week9_percentage,0.171945701,8,585,30.15977805,38.0,32,12,0.04383040808458677,0.708264586175583,0.06188422934041905
87,6,11,3,9,week9_percentage,0.167420814,8,586,30.80836301,37.0,32,13,0.06286385400404079,0.708264586175583,0.08875758470924942
77,6,11,5,4,week10_percentage,0.178947368,9,587,32.08121147,25.5,32,3,0.33457729907761835,0.7421004807099706,0.45085174821275803
78,6,11,1,114,week10_percentage,0.210526316,9,588,49.14673468,30.0,32,4,0.08883459945026095,0.7421004807099706,0.119706969284365
82,6,11,2,45,week10_percentage,0.2,9,589,42.84483047,28.5,32,8,0.14335732278383265,0.7421004807099706,0.19317777916904474
86,6,11,4,16,week10_percentage,0.207017544,9,590,34.91540059,29.5,32,12,0.07776300006623078,0.7421004807099706,0.10478769666317235
87,6,11,3,9,week10_percentage,0.203508772,9,591,35.67860958,29.0,32,13,0.09756825933202781,0.7421004807099706,0.13147580667065983
77,6,11,5,4,week11_percentage,0.182130584,10,592,24.42392921,26.5,32,3,0.19575388081372605,0.5543507275929678,0.3531227994661503
78,6,11,1,114,week11_percentage,0.206185567,10,593,48.53374352,30.0,32,4,0.09992776427268837,0.5543507275929678,0.1802609057745485
82,6,11,2,45,week11_percentage,0.206185567,10,594,47.67888719,30.0,32,8,0.09816767169305758,0.5543507275929678,0.17708585342587885
86,6,11,4,16,week11_percentage,0.202749141,10,595,24.44147317,29.5,32,12,0.0617403093119911,0.5543507275929678,0.11137409267968697
87,6,11,3,9,week11_percentage,0.202749141,10,596,39.0970962,29.5,32,13,0.09876110150150463,0.5543507275929678,0.17815634865373534
88,7,2,12,106,week1_percentage,0.068825911,0,597,12.4443101,17.0,33,0,3.8621460920219013,63.90054904392642,0.06043995160928885
89,7,3,10,31,week1_percentage,0.060728745,0,598,11.05551336,15.0,33,1,4.445970032263134,63.90054904392642,0.069576397993183
90,7,3,10,91,week1_percentage,0.064777328,0,599,10.65101814,16.0,33,2,3.7780886726150085,63.90054904392642,0.05912451033899381
91,7,9,3,15,week1_percentage,0.093117409,0,600,43.18060932,23.0,33,3,5.0717763906680915,63.90054904392642,0.07936984058120782
92,7,7,6,28,week1_percentage,0.089068826,0,601,24.16694388,22.0,33,4,3.4057717708470916,63.90054904392642,0.053298004818486004
93,7,9,5,26,week1_percentage,0.08097166,0,602,28.01453422,20.0,33,5,5.547183130087626,63.90054904392642,0.08680963173374912
94,7,9,4,101,week1_percentage,0.085020243,0,603,34.11668694,21.0,33,6,5.722246738226063,63.90054904392642,0.0895492577738649
95,7,9,2,40,week1_percentage,0.072874494,0,604,40.37806059,18.0,33,7,10.875860396410966,63.90054904392642,0.1701997957628611
96,7,2,12,7,week1_percentage,0.072874494,0,605,7.775278555,18.0,33,8,2.0942770126094357,63.90054904392642,0.03277400654523001
97,7,4,9,13,week1_percentage,0.072874494,0,606,13.8308348,18.0,33,9,3.7253455528242,63.90054904392642,0.0582991164952797
98,7,5,8,88,week1_percentage,0.076923077,0,607,15.83612152,19.0,33,10,3.6720681790651257,63.90054904392642,0.0574653619414268
99,7,6,7,48,week1_percentage,0.076923077,0,608,21.92605155,19.0,33,11,5.0841966631547155,63.90054904392642,0.07956420937259467
100,7,9,1,54,week1_percentage,0.085020243,0,609,39.44307064,21.0,33,12,6.61561841313306,63.90054904392642,0.10352991503383424
88,7,2,12,106,week2_percentage,0.073643411,1,610,7.171717413,19.0,33,0,1.7698952154886485,52.69099439250779,0.033590089462048806
89,7,3,10,31,week2_percentage,0.058139535,1,611,11.26496057,15.0,33,1,4.709605038917902,52.69099439250779,0.08938159344336775
90,7,3,10,91,week2_percentage,0.058139535,1,612,10.7637133,15.0,33,2,4.500045790674936,52.69099439250779,0.08540445748950991
91,7,9,3,15,week2_percentage,0.093023256,1,613,38.11666455,24.0,33,3,4.088153627343024,52.69099439250779,0.07758733108905465
92,7,7,6,28,week2_percentage,0.085271318,1,614,21.47129091,22.0,33,4,3.2895400096485887,52.69099439250779,0.06243078248142406
93,7,9,5,26,week2_percentage,0.081395349,1,615,25.28789865,21.0,33,5,4.576907895227756,52.69099439250779,0.0868631907216113
94,7,9,4,101,week2_percentage,0.085271318,1,616,31.03986637,22.0,33,6,4.755507377095134,52.69099439250779,0.09025275442080719
95,7,9,2,40,week2_percentage,0.081395349,1,617,40.16319755,21.0,33,7,7.269218313012619,52.69099439250779,0.13795940647584817
96,7,2,12,7,week2_percentage,0.065891473,1,618,5.161895833,17.0,33,8,1.6839612089866278,52.69099439250779,0.03195918445650122
97,7,4,9,13,week2_percentage,0.07751938,1,619,13.76318728,20.0,33,9,2.920076572523109,52.69099439250779,0.05541889285236793
98,7,5,8,88,week2_percentage,0.081395349,1,620,15.39084148,21.0,33,10,2.7856195114895734,52.69099439250779,0.052867089406945504
99,7,6,7,48,week2_percentage,0.073643411,1,621,19.82768969,19.0,33,11,4.893239805142418,52.69099439250779,0.0928667196654424
100,7,9,1,54,week2_percentage,0.085271318,1,622,35.56785264,22.0,33,12,5.449224026957454,52.69099439250779,0.10341850803507112
89,7,3,10,31,week3_percentage,0.072327044,2,623,8.028893466,23.0,33,1,1.5212383490095893,16.600723296040726,0.09163687159175798
90,7,3,10,91,week3_percentage,0.066037736,2,624,7.699928411,21.0,33,2,1.924023517773271,16.600723296040726,0.11589998119131055
91,7,9,3,15,week3_percentage,0.108490566,2,625,37.54422187,34.5,33,3,0.8892249494935184,16.600723296040726,0.053565434085971336
92,7,7,6,28,week3_percentage,0.081761006,2,626,19.19462799,26.0,33,4,2.2906698637140073,16.600723296040726,0.13798614812526463
93,7,9,5,26,week3_percentage,0.094339623,2,627,25.23347327,30.0,33,5,1.4888183140212128,16.600723296040726,0.08968394252895572
94,7,9,4,101,week3_percentage,0.097484277,2,628,30.41260253,31.0,33,6,1.481188035444661,16.600723296040726,0.0892243072202718
95,7,9,2,40,week3_percentage,0.088050314,2,629,35.7899786,28.0,33,7,3.0412211682648502,16.600723296040726,0.183198112156365
97,7,4,9,13,week3_percentage,0.09591195,2,630,14.83832516,30.5,33,9,0.7960437729804918,16.600723296040726,0.04795235477302054
98,7,5,8,88,week3_percentage,0.088050314,2,631,15.5071038,28.0,33,10,1.3177021663555926,16.600723296040726,0.07937618999226766
99,7,6,7,48,week3_percentage,0.097484277,2,632,21.42847019,31.0,33,11,1.0436329357871161,16.600723296040726,0.06286671473140105
100,7,9,1,54,week3_percentage,0.110062893,2,633,38.0050997,35.0,33,12,0.806960223196415,16.600723296040726,0.04860994360341366
91,7,9,3,15,week4_percentage,0.108843537,3,634,34.27175978,32.0,33,3,1.0526686392132936,6.476265016019518,0.16254255139489202
92,7,7,6,28,week4_percentage,0.098639456,3,635,20.41304232,29.0,33,4,1.1683935860232997,6.476265016019518,0.1804116389822208
93,7,9,5,26,week4_percentage,0.12244898,3,636,28.85469211,36.0,33,5,0.3513787202424413,6.476265016019518,0.05425638379116361
94,7,9,4,101,week4_percentage,0.112244898,3,637,31.25216025,33.0,33,6,0.7695163085682843,6.476265016019518,0.11882100356684434
95,7,9,2,40,week4_percentage,0.108843537,3,638,38.62932602,32.0,33,7,1.186512753247364,6.476265016019518,0.18320941936632265
97,7,4,9,13,week4_percentage,0.108843537,3,639,9.905461796,32.0,33,9,0.304249593732843,6.476265016019518,0.04697917595716964
98,7,5,8,88,week4_percentage,0.108843537,3,640,16.69362501,32.0,33,10,0.5127503120825653,6.476265016019518,0.0791737692658098
99,7,6,7,48,week4_percentage,0.108843537,3,641,21.9387216,32.0,33,11,0.673855219603529,6.476265016019518,0.10404997601807502
100,7,9,1,54,week4_percentage,0.12244898,3,642,37.52321608,36.0,33,12,0.4569398833058973,6.476265016019518,0.0705560816575021
91,7,9,3,15,week5_percentage,0.133663366,4,643,36.88134447,27.0,33,3,0.9987956970397748,9.399158166827895,0.10626437807640984
92,7,7,6,28,week5_percentage,0.118811881,4,644,22.20279791,24.0,33,4,1.2823998032870967,9.399158166827895,0.136437729903623
93,7,9,5,26,week5_percentage,0.126237624,4,645,27.84599406,25.5,33,5,1.1136352945221468,9.399158166827895,0.11848245074249937
94,7,9,4,101,week5_percentage,0.118811881,4,646,30.17489423,24.0,33,6,1.7428559491293838,9.399158166827895,0.18542681357149424
95,7,9,2,40,week5_percentage,0.128712871,4,647,40.43547411,26.0,33,7,1.4235771529168806,9.399158166827895,0.15145794204645469
98,7,5,8,88,week5_percentage,0.118811881,4,648,11.58843552,24.0,33,10,0.6693303921196302,9.399158166827895,0.07121173835353398
99,7,6,7,48,week5_percentage,0.126237624,4,649,23.13142352,25.5,33,11,0.9250870911236456,9.399158166827895,0.09842233471381741
100,7,9,1,54,week5_percentage,0.128712871,4,650,35.31987944,26.0,33,12,1.2434767866893368,9.399158166827895,0.13229661259216743
91,7,9,3,15,week6_percentage,0.155339806,5,651,39.85807884,32.0,33,3,0.27649883371189143,4.363737653739759,0.06336284526062874
92,7,7,6,28,week6_percentage,0.150485437,5,652,26.58774913,31.0,33,4,0.25042445110895056,4.363737653739759,0.05738760461329172
93,7,9,5,26,week6_percentage,0.13592233,5,653,28.46701173,28.0,33,5,0.6331301268738415,4.363737653739759,0.14508895289139204
94,7,9,4,101,week6_percentage,0.13592233,5,654,32.21039222,28.0,33,6,0.7163860368038989,4.363737653739759,0.16416798938175173
95,7,9,2,40,week6_percentage,0.116504854,5,655,33.89535429,24.0,33,7,2.0691987755620302,4.363737653739759,0.47418037924179746
99,7,6,7,48,week6_percentage,0.150485437,5,656,15.17558735,31.0,33,11,0.14293568492007522,4.363737653739759,0.03275533413370489
100,7,9,1,54,week6_percentage,0.155339806,5,657,39.66562204,32.0,33,12,0.27516374475907124,4.363737653739759,0.06305689447743351
91,7,9,3,15,week7_percentage,0.1875,6,658,46.24893332,30.0,33,3,0.16679969799196162,2.5691230610731126,0.06492475993823746
92,7,7,6,28,week7_percentage,0.15,6,659,17.06944471,24.0,33,4,0.4664007695854464,2.5691230610731126,0.18154084428740158
93,7,9,5,26,week7_percentage,0.159375,6,660,31.44883615,25.5,33,5,0.5402622960665223,2.5691230610731126,0.21029054787311624
94,7,9,4,101,week7_percentage,0.16875,6,661,38.62009537,27.0,33,6,0.40556373009075314,2.5691230610731126,0.1578607643346406
95,7,9,2,40,week7_percentage,0.1625,6,662,42.4612522,26.0,33,7,0.6210100256134935,2.5691230610731126,0.24172062250459114
100,7,9,1,54,week7_percentage,0.171875,6,663,41.67237203,27.5,33,12,0.3690865417249355,2.5691230610731126,0.14366246106201291
91,7,9,3,15,week8_percentage,0.207142857,7,664,47.33584771,29.0,33,3,0.11649872329893005,0.8556324028134429,0.13615510926872967
93,7,9,5,26,week8_percentage,0.192857143,7,665,35.91065536,27.0,33,5,0.19669345997696358,0.8556324028134429,0.2298807984950162
94,7,9,4,101,week8_percentage,0.189285714,7,666,40.09710562,26.5,33,6,0.2658648270505689,0.8556324028134429,0.31072318693911893
95,7,9,2,40,week8_percentage,0.203571429,7,667,52.45495158,28.5,33,7,0.15852689898268835,0.8556324028134429,0.1852745389976221
100,7,9,1,54,week8_percentage,0.207142857,7,668,47.96555149,29.0,33,12,0.11804849350429203,0.8556324028134429,0.13796636629951312
91,7,9,3,15,week9_percentage,0.206185567,8,669,51.69081791,30.0,33,3,0.10642797139776326,0.6237421532924174,0.17062815273263826
93,7,9,5,26,week9_percentage,0.192439863,8,670,26.60368426,28.0,33,5,0.12156982963508864,0.6237421532924174,0.19490398234812795
94,7,9,4,101,week9_percentage,0.202749141,8,671,28.84449376,29.5,33,6,0.07286254614456192,0.6237421532924174,0.11681517075598885
95,7,9,2,40,week9_percentage,0.195876289,8,672,52.63986822,28.5,33,7,0.19809660704597104,0.6237421532924174,0.3175937460701026
100,7,9,1,54,week9_percentage,0.202749141,8,673,49.39939772,29.5,33,12,0.12478519906903256,0.6237421532924174,0.2000589480931423
101,8,2,13,23,week1_percentage,0.054878049,0,674,11.58833512,9.0,34,0,7.071669269568971,206.63825133453577,0.03422245989741916
102,8,8,8,25,week1_percentage,0.073170732,0,675,22.81072211,12.0,34,1,9.479977182943353,206.63825133453577,0.04587716515078227
103,8,11,5,30,week1_percentage,0.073170732,0,676,27.79504723,12.0,34,2,11.551427976219944,206.63825133453577,0.0559016924582798
104,8,2,13,10,week1_percentage,0.06097561,0,677,11.61729831,10.0,34,3,6.31380888324267,206.63825133453577,0.030554889244687647
105,8,11,3,58,week1_percentage,0.06097561,0,678,34.62474961,10.0,34,4,18.81797693698641,206.63825133453577,0.09106724827302742
106,8,9,7,6,week1_percentage,0.054878049,0,679,26.06515348,9.0,34,5,15.906007460294669,206.63825133453577,0.07697513581134469
107,8,11,1,92,week1_percentage,0.091463415,0,680,155.5694579,15.0,34,6,39.4542227250191,206.63825133453577,0.19093378147661985
108,8,4,11,39,week1_percentage,0.085365854,0,681,19.1554714,14.0,34,7,5.797729825946952,206.63825133453577,0.028057389125698474
109,8,3,12,71,week1_percentage,0.079268293,0,682,19.73471515,13.0,34,8,7.041994687028717,206.63825133453577,0.034078853462750816
110,8,6,10,95,week1_percentage,0.06097561,0,683,21.05048773,10.0,34,9,11.440590822382422,206.63825133453577,0.05536530990025049
111,8,11,2,2,week1_percentage,0.079268293,0,684,104.0557277,13.0,34,10,37.1305020644449,206.63825133453577,0.17968842566487214
112,8,7,9,47,week1_percentage,0.073170732,0,685,26.5545827,12.0,34,11,11.035899560067994,206.63825133453577,0.05340685709830892
113,8,10,6,113,week1_percentage,0.091463415,0,686,27.37847175,15.0,34,12,6.943498658904457,206.63825133453577,0.033602194240713555
114,8,11,4,29,week1_percentage,0.06097561,0,687,34.32109424,10.0,34,13,18.652945281485227,206.63825133453577,0.09026859819524485
101,8,2,13,23,week2_percentage,0.053956835,1,688,8.35474019,15.0,34,0,3.7190807971621194,103.62290674163361,0.035890527626628206
102,8,8,8,25,week2_percentage,0.068345324,1,689,20.2434111,19.0,34,1,5.524916901443186,103.62290674163361,0.053317524813491696
103,8,11,5,30,week2_percentage,0.075539568,1,690,25.70285057,21.0,34,2,5.260736178630397,103.62290674163361,0.05076808153767741
104,8,2,13,10,week2_percentage,0.064748201,1,691,8.21319975,18.0,34,3,2.56068542721594,103.62290674163361,0.024711576887150838
105,8,11,3,58,week2_percentage,0.079136691,1,692,34.91853859,22.0,34,4,6.122745933656295,103.62290674163361,0.059086799687277036
106,8,9,7,6,week2_percentage,0.057553957,1,693,24.05680467,16.0,34,5,9.578821646360923,103.62290674163361,0.0924392293901204
107,8,11,1,92,week2_percentage,0.079136691,1,694,128.2968233,22.0,34,6,22.49604035221725,103.62290674163361,0.21709524524637552
108,8,4,11,39,week2_percentage,0.075539568,1,695,16.81467236,21.0,34,7,3.441546492096677,103.62290674163361,0.03321221726271004
109,8,3,12,71,week2_percentage,0.075539568,1,696,17.95612006,21.0,34,8,3.6751725327200946,103.62290674163361,0.035466796370454294
110,8,6,10,95,week2_percentage,0.064748201,1,697,20.0004281,18.0,34,9,6.235670181253073,103.62290674163361,0.060176561122732
111,8,11,2,2,week2_percentage,0.075539568,1,698,90.59058363,21.0,34,10,18.54164616674203,103.62290674163361,0.1789338549725547
112,8,7,9,47,week2_percentage,0.079136691,1,699,25.3284362,22.0,34,11,4.441181848138247,103.62290674163361,0.04285907419304103
113,8,10,6,113,week2_percentage,0.079136691,1,700,23.29641554,22.0,34,12,4.084879816738698,103.62290674163361,0.03942062566266031
114,8,11,4,29,week2_percentage,0.071942446,1,701,33.47285453,20.0,34,13,7.939782467258687,103.62290674163361,0.07662188522712653
102,8,8,8,25,week3_percentage,0.081712062,2,702,20.29350044,21.0,34,1,3.6486139560648065,68.1523116378572,0.05353617314483104
103,8,11,5,30,week3_percentage,0.081712062,2,703,24.13163918,21.0,34,2,4.338681527870915,68.1523116378572,0.06366154608115843
105,8,11,3,58,week3_percentage,0.093385214,2,704,34.54251311,24.0,34,4,3.672768338867642,68.1523116378572,0.053890590804663116
106,8,9,7,6,week3_percentage,0.070038911,2,705,24.07932702,18.0,34,5,6.82541588247455,68.1523116378572,0.10014944054638894
107,8,11,1,92,week3_percentage,0.085603113,2,706,116.0334682,22.0,34,6,17.647783282957825,68.1523116378572,0.2589462170664633
108,8,4,11,39,week3_percentage,0.085603113,2,707,16.66734394,22.0,34,7,2.534972696400368,68.1523116378572,0.03719569645517707
109,8,3,12,71,week3_percentage,0.070038911,2,708,9.362695113,18.0,34,8,2.653906725630617,68.1523116378572,0.03894081744039372
110,8,6,10,95,week3_percentage,0.085603113,2,709,21.11882934,22.0,34,9,3.2120088209350897,68.1523116378572,0.04712985874936758
111,8,11,2,2,week3_percentage,0.089494163,2,710,88.65188344,23.0,34,10,11.317515038303736,68.1523116378572,0.16606208602933273
112,8,7,9,47,week3_percentage,0.073929961,2,711,22.18477666,19.0,34,11,5.445214004862881,68.1523116378572,0.07989771548465242
113,8,10,6,113,week3_percentage,0.093385214,2,712,23.42356481,24.0,34,12,2.4905346910812027,68.1523116378572,0.036543656865451975
114,8,11,4,29,week3_percentage,0.089494163,2,713,34.19092528,23.0,34,13,4.364896672407565,68.1523116378572,0.06404620133211968
102,8,8,8,25,week4_percentage,0.084677419,3,714,19.23310443,21.0,34,1,3.2491947109369796,50.67614412534553,0.06411684959495377
103,8,11,5,30,week4_percentage,0.096774194,3,715,24.25051224,24.0,34,2,2.3770425393659185,50.67614412534553,0.04690653916932578
105,8,11,3,58,week4_percentage,0.096774194,3,716,31.34434481,24.0,34,4,3.0723821519542196,50.67614412534553,0.060627780684236715
106,8,9,7,6,week4_percentage,0.072580645,3,717,22.33449969,18.0,34,5,6.0477175976968764,50.67614412534553,0.11934052406864412
107,8,11,1,92,week4_percentage,0.088709677,3,718,105.2675945,22.0,34,6,14.95271267541881,50.67614412534553,0.2950641358670431
108,8,4,11,39,week4_percentage,0.092741935,3,719,9.744512946,23.0,34,7,1.1544682482357818,50.67614412534553,0.022781296173210182
110,8,6,10,95,week4_percentage,0.084677419,3,720,19.68167565,21.0,34,9,3.3249752611236216,50.67614412534553,0.06561223862848406
111,8,11,2,2,week4_percentage,0.096774194,3,721,83.11207915,24.0,34,10,8.146671118510659,50.67614412534553,0.16075949066606518
112,8,7,9,47,week4_percentage,0.092741935,3,722,23.11246004,23.0,34,11,2.7382180518063937,50.67614412534553,0.05403367006442942
113,8,10,6,113,week4_percentage,0.100806452,3,723,22.5413637,25.0,34,12,1.8133767376411982,50.67614412534553,0.03578363683621783
114,8,11,4,29,week4_percentage,0.092741935,3,724,32.06944556,23.0,34,13,3.79938503265507,50.67614412534553,0.07497383824738983
102,8,8,8,25,week5_percentage,0.092651757,4,725,17.74106476,29.0,34,1,1.2080180511106986,14.34906046059363,0.08418795463495608
103,8,11,5,30,week5_percentage,0.095846645,4,726,21.66748039,30.0,34,2,1.2219075301572957,14.34906046059363,0.08515592595856583
105,8,11,3,58,week5_percentage,0.102236422,4,727,29.35878041,32.0,34,4,1.1140768889387322,14.34906046059363,0.07764110354111939
